id,hi_int_prncp_pd,acc_now_delinq,acc_open_past_24mths,addr_state,annual_inc,application_type,avg_cur_bal,bc_util,delinq_2yrs,delinq_amnt,dti,earliest_cr_line,emp_length,emp_title,grade,home_ownership,initial_list_status,int_rate,last_credit_pull_d,loan_amnt,mort_acc,num_sats,num_tl_120dpd_2m,num_tl_90g_dpd_24m,num_tl_30dpd,out_prncp_inv,pub_rec,pub_rec_bankruptcies,purpose,sub_grade,term,tot_coll_amt,tot_cur_bal,total_rec_late_fee,verification_status
7190,0,0,8,KS,140000,Individual,19939,91.1,1,0,26.14,Dec-1998,10+ years,Agent,E,RENT,w,20.49,Oct-2018,10600,2,15,0,0,0,0,0,0,debt_consolidation,E4,60 months,0,299082,0,Verified
7191,0,0,5,CO,110000,Individual,593,12.4,0,0,1.91,Sep-2004,10+ years,HVAC Technician,A,OWN,w,7.34,Feb-2019,12000,0,8,0,0,0,9242.21,1,1,house,A4,36 months,0,4742,0,Source Verified
7192,0,0,2,NH,55000,Individual,1351,13.4,0,0,20.03,Jun-2002,3 years,HVAC Technician,E,MORTGAGE,w,22.74,Dec-2017,20000,0,6,0,0,0,0,0,0,home_improvement,E1,60 months,0,8107,0,Verified
7193,0,0,6,FL,50000,Individual,2247,16.5,0,0,19.42,Oct-2005,3 years,Paramedic,B,OWN,w,10.07,Feb-2019,6000,0,16,0,0,0,4818.04,0,0,credit_card,B2,36 months,171,35947,0,Not Verified
7194,0,0,3,OH,40000,Individual,26647,60.8,0,0,20.7,Aug-2005,3 years,Paramedic,B,MORTGAGE,w,11.99,Feb-2019,10000,3,7,0,0,0,0,0,0,debt_consolidation,B5,36 months,0,186530,0,Verified
7195,0,0,8,TX,110000,Individual,7907,7,0,0,23.36,Jul-1997,10+ years,Paramedic,B,MORTGAGE,w,8.49,Feb-2019,8000,0,10,0,0,0,0,0,0,home_improvement,B1,36 months,0,79073,0,Verified
7196,0,0,6,FL,35001,Individual,5488,67.7,0,0,18.07,Oct-2004,4 years,Customer Service Representative,F,RENT,f,26.57,Apr-2017,7200,0,5,0,0,0,0,0,0,debt_consolidation,F5,36 months,3007,27439,0,Source Verified
7197,0,0,3,CA,41000,Individual,2789,42,0,0,24.8,Nov-2005,6 years,Customer Service Representative,A,RENT,w,6.07,Feb-2019,12000,2,9,0,0,0,8561.67,0,0,debt_consolidation,A2,36 months,0,25104,0,Not Verified
7198,0,0,3,CA,34000,Individual,1882,42.9,0,0,17.26,Dec-2006,< 1 year,Customer Service Representative,C,RENT,f,13.98,Feb-2019,14900,0,11,0,0,0,0,0,0,debt_consolidation,C3,36 months,0,18819,0,Not Verified
7199,0,0,5,NY,22000,Individual,1117,60.4,0,0,14.24,Oct-2010,4 years,Customer Service Representative,C,RENT,w,14.99,Feb-2019,9175,0,8,0,0,0,0,0,0,debt_consolidation,C5,36 months,0,8938,0,Not Verified
7200,0,0,5,GA,60000,Individual,24008,79.3,0,0,15.08,Apr-2006,10+ years,Customer Service Representative,C,MORTGAGE,w,13.99,Feb-2019,10800,1,6,0,0,0,1438.34,0,0,debt_consolidation,C3,36 months,0,144046,0,Source Verified
7201,0,0,5,FL,48500,Individual,20142,88.5,3,0,25.17,May-1998,10+ years,accountant,E,MORTGAGE,w,19.19,Oct-2018,10000,1,9,0,2,0,0,0,0,debt_consolidation,E3,60 months,0,181281,0,Source Verified
7202,0,0,3,CA,68000,Individual,2276,79.2,1,0,24.54,Dec-2003,2 years,accountant,C,RENT,w,14.08,Aug-2018,25000,0,17,0,0,0,0,0,0,credit_card,C3,36 months,216,36418,0,Not Verified
7203,0,0,5,NY,125000,Individual,32899,51.8,0,0,4.45,Feb-2001,10+ years,accountant,C,RENT,w,12.79,Nov-2018,27000,4,18,0,0,0,0,0,0,credit_card,C1,36 months,0,427688,0,Not Verified
7204,0,0,2,FL,101000,Individual,66399,62.2,1,0,9.04,Sep-1999,10+ years,Pilot,B,MORTGAGE,w,10.99,Feb-2019,10000,7,6,0,0,0,0,0,0,debt_consolidation,B3,36 months,0,398391,0,Not Verified
7205,0,0,11,TX,71488,Individual,18091,55.4,0,0,31.54,Jan-1996,10+ years,Pilot,D,MORTGAGE,w,17.86,Feb-2019,28000,2,17,0,0,0,0,0,0,debt_consolidation,D5,60 months,0,289463,0,Source Verified
7206,0,0,4,GA,146300,Individual,30672,79.8,0,0,23.04,Jun-1993,4 years,Pilot,B,MORTGAGE,w,9.49,Sep-2018,32000,4,16,0,0,0,0,0,0,debt_consolidation,B2,60 months,0,460074,0,Verified
7207,0,0,2,IN,205000,Individual,36861,21.2,0,0,16.58,Jan-1999,10+ years,Pilot,A,MORTGAGE,w,6.67,Feb-2019,10000,2,14,0,0,0,8984.82,0,0,home_improvement,A2,36 months,0,516048,0,Not Verified
7208,0,0,4,NC,350000,Individual,44972,75.9,0,0,14.4,Jul-2002,9 years,Partner,A,MORTGAGE,w,8.46,Feb-2019,28000,5,16,0,0,0,25226.93,0,0,small_business,A5,36 months,0,719546,0,Source Verified
7209,0,0,3,FL,70000,Individual,18209,30.8,0,0,14.95,Aug-2002,10+ years,Partner,A,OWN,w,7.07,Feb-2019,25000,2,9,0,0,0,11765.72,0,0,credit_card,A2,36 months,0,163878,0,Source Verified
7210,0,0,0,CA,72000,Individual,5513,17.6,0,0,6.07,Nov-1981,3 years,Partner,A,RENT,w,5.31,Feb-2019,32000,0,5,0,0,0,24470.34,0,0,debt_consolidation,A1,36 months,0,27563,0,Not Verified
7211,0,0,9,CA,250000,Individual,36281,12,0,0,18.45,Dec-1990,10+ years,Partner,A,MORTGAGE,w,7.69,Feb-2017,28000,1,23,0,0,0,0,0,0,home_improvement,A4,36 months,0,907015,0,Source Verified
7212,0,0,2,PA,56000,Individual,3976,35.6,1,0,3.88,Jun-2012,10+ years,Partner,B,RENT,w,10.42,Feb-2019,6500,0,3,0,0,0,0,0,0,credit_card,B3,36 months,0,11927,0,Not Verified
7213,0,0,10,GA,250000,Individual,29053,51.7,0,0,11.97,Dec-1999,3 years,Partner,C,MORTGAGE,w,12.74,Feb-2019,24000,3,17,0,0,0,0,0,0,other,C1,60 months,0,435799,0,Source Verified
7214,0,0,1,MI,150000,Individual,18061,66.4,1,0,16.79,Apr-1996,3 years,Partner,A,MORTGAGE,w,7.89,Oct-2017,24000,6,18,0,0,0,0,0,0,debt_consolidation,A5,36 months,0,307038,0,Source Verified
7215,0,0,7,VA,84726,Individual,32810,73.5,0,0,22.42,Oct-2007,3 years,Grants Manager,F,MORTGAGE,w,30.75,Aug-2018,18000,3,15,0,0,0,0,0,0,debt_consolidation,F5,60 months,0,492146,29.53,Verified
7216,0,0,7,FL,135000,Individual,22409,30.7,0,0,5.37,Mar-2000,1 year,Sales Engineer,A,MORTGAGE,w,7.35,Feb-2019,20000,2,14,0,0,0,8870.32,0,0,debt_consolidation,A4,36 months,0,291311,0,Not Verified
7217,0,0,6,AZ,80000,Individual,25794,73.3,0,0,21.18,May-2001,2 years,Sales Engineer,B,MORTGAGE,w,8.24,Feb-2019,9600,3,13,0,0,0,4016.42,0,0,credit_card,B1,36 months,150,309523,0,Source Verified
7218,0,0,10,FL,55000,Individual,2621,81.6,0,0,18.77,Aug-2008,3 years,System Administrator,C,RENT,w,12.69,Sep-2017,14000,0,12,0,0,0,0,0,0,debt_consolidation,C2,36 months,0,31447,0,Source Verified
7219,0,0,2,NY,74000,Individual,5238,58.3,0,0,16.49,Dec-1997,6 years,System Administrator,B,RENT,f,9.67,Feb-2019,18000,0,10,0,0,0,0,0,0,debt_consolidation,B1,36 months,0,52381,0,Source Verified
7220,0,0,1,TX,75000,Individual,5961,84.8,0,0,30.23,Jul-1999,10+ years,System Administrator,B,MORTGAGE,w,10.78,Feb-2019,8400,0,10,0,0,0,0,0,0,other,B4,36 months,0,59610,0,Source Verified
7221,0,0,4,MA,62500,Individual,35420,5.1,0,0,18.93,Sep-2003,8 years,System Administrator,B,MORTGAGE,w,11.44,Oct-2018,15000,2,11,0,0,0,0,0,0,credit_card,B4,60 months,0,318784,0,Source Verified
7222,0,0,4,FL,27600,Individual,2457,28.8,0,0,23.78,Sep-2012,3 years,Caregiver,D,RENT,w,22.35,Feb-2019,4000,0,5,0,0,0,3675.1,0,0,other,D5,36 months,0,12286,0,Source Verified
7223,0,0,5,CA,36000,Individual,4321,5.8,1,0,39.57,Jan-1992,4 years,Caregiver,E,RENT,w,18.25,Feb-2019,11375,0,7,0,1,0,0,0,0,debt_consolidation,E1,60 months,0,30248,0,Verified
7224,0,0,2,CA,33000,Individual,94,0,1,0,0.95,Jun-2007,6 years,Caregiver,A,RENT,w,7.96,Jul-2018,4450,0,5,0,0,0,0,0,0,other,A5,36 months,0,471,0,Not Verified
7225,0,0,4,CA,30000,Individual,1732,16.8,0,0,28.68,Aug-2004,2 years,Caregiver,C,RENT,f,12.62,Jul-2018,2000,0,12,0,0,0,0,1,1,major_purchase,C1,36 months,0,20783,0,Not Verified
7226,0,0,6,MI,20000,Individual,2612,66.1,0,0,3.6,Oct-2004,< 1 year,Caregiver,D,RENT,w,15.61,Aug-2017,2700,0,19,0,0,0,0,2,2,other,D1,36 months,682,49632,0,Source Verified
7227,0,0,3,WI,35000,Individual,793,72.5,2,0,18.28,Jun-1988,1 year,Caregiver,B,OWN,w,10.42,Feb-2019,10000,0,13,0,0,0,6207.55,0,0,debt_consolidation,B3,36 months,0,10306,0,Source Verified
7228,0,0,4,AZ,30000,Individual,250,8.8,2,0,11.4,May-1998,1 year,Caregiver,A,OWN,w,7.26,Jun-2017,3000,1,19,0,0,0,0,0,0,credit_card,A4,36 months,7787,4496,0,Not Verified
7229,0,0,4,CT,70000,Individual,25798,99.3,0,0,29.88,Jul-2001,10+ years,Respiratory Therapist,B,MORTGAGE,w,10.91,Feb-2019,7000,2,12,0,0,0,4168.03,0,0,other,B4,36 months,0,309575,0,Not Verified
7230,0,0,4,FL,65000,Individual,12712,8.9,0,0,35.64,Jun-2003,< 1 year,Respiratory Therapist,C,OWN,w,14.85,Jan-2016,2500,2,16,0,0,0,0,0,0,home_improvement,C5,36 months,0,177973,0,Not Verified
7231,0,0,6,CA,120000,Individual,20482,41.5,0,0,14.14,Dec-1995,9 years,Respiratory Therapist,A,MORTGAGE,w,7.89,Feb-2019,33000,2,18,0,0,0,15901.8,0,0,debt_consolidation,A5,60 months,190,368671,0,Source Verified
7232,0,0,3,CA,72000,Individual,27142,91.3,0,0,19.15,Mar-1991,10+ years,Respiratory Therapist,C,MORTGAGE,w,15.31,Jan-2018,9075,3,11,0,0,0,0,0,0,small_business,C5,36 months,0,298558,15.8,Verified
7233,0,0,6,OH,40000,Individual,2042,80.1,0,0,22.77,May-2000,8 years,Respiratory Therapist,D,RENT,w,16.55,Oct-2017,7800,0,19,0,0,0,0,0,0,debt_consolidation,D2,36 months,793,38794,0,Not Verified
7234,0,0,0,TX,45000,Individual,9216,80.7,0,0,34.75,Feb-2011,5 years,Respiratory Therapist,D,RENT,w,20,Feb-2019,5000,0,7,0,0,0,3650.92,0,0,credit_card,D4,36 months,0,64515,0,Not Verified
7235,0,0,5,IL,24000,Individual,3305,69.6,0,0,23.95,Oct-2011,8 years,Cashier,D,RENT,w,17.99,May-2018,4800,0,9,0,0,0,0,0,0,moving,D2,36 months,89,29748,0,Verified
7236,0,0,4,CA,20000,Individual,4865,75.2,0,0,11.88,Mar-2012,2 years,Cashier,C,RENT,w,15.31,Feb-2019,8300,0,6,0,0,0,0,0,0,other,C5,36 months,0,29187,0,Source Verified
7237,0,0,5,CA,19500,Individual,301,21.3,0,0,4.86,Nov-2014,< 1 year,Cashier,A,RENT,w,7.97,Feb-2019,8000,0,5,0,0,0,0,0,0,debt_consolidation,A5,36 months,0,1506,0,Source Verified
7238,0,0,11,CA,30000,Individual,556,8,0,0,16.16,Mar-2004,3 years,Cashier,E,RENT,f,23.88,Oct-2018,4075,0,16,0,0,0,0,0,0,debt_consolidation,E2,36 months,1589,8338,0,Source Verified
7239,0,0,6,NY,30000,Individual,1827,7.4,0,0,25.72,Mar-2015,1 year,Cashier,B,RENT,w,10.08,Feb-2019,4000,0,7,0,0,0,3414.4,0,0,debt_consolidation,B1,36 months,0,12789,0,Source Verified
7240,0,0,13,NY,85000,Individual,363,12.1,0,0,2.99,Dec-2007,4 years,Cashier,B,RENT,f,10.08,Feb-2019,9000,0,12,0,0,0,0,0,0,credit_card,B1,36 months,0,4360,0,Not Verified
7241,0,0,4,PA,23000,Individual,2120,64.9,0,0,16.02,Jul-2011,6 years,Cashier,D,OWN,f,17.99,Sep-2018,7800,0,6,0,0,0,0,0,0,debt_consolidation,D2,36 months,0,12721,0,Verified
7242,0,0,3,NJ,38376,Individual,1698,80.2,0,0,21.08,May-1994,2 years,Cashier,A,RENT,w,7.89,Feb-2019,6400,0,12,0,0,0,0,1,1,house,A5,36 months,0,18681,0,Verified
7243,0,0,2,WI,32000,Individual,3192,36.4,0,0,13.5,Jan-1984,7 years,Cashier,D,OWN,w,15.41,Apr-2017,12800,0,3,0,0,0,0,0,0,debt_consolidation,D1,60 months,931,9576,15.36,Source Verified
7244,0,0,1,AZ,13459,Individual,713,79.3,0,0,6.42,Nov-2014,< 1 year,Cashier,D,RENT,w,20.39,Feb-2019,9000,0,3,0,0,0,6806.33,0,0,other,D4,36 months,0,2140,0,Source Verified
7245,0,0,3,MO,160000,Individual,12550,83.2,0,0,7.1,Jul-2003,1 year,Consultant,B,MORTGAGE,w,10.49,Feb-2019,22000,2,13,0,0,0,8113.28,0,0,debt_consolidation,B2,36 months,2002,163154,0,Source Verified
7246,0,0,2,FL,80000,Individual,19239,9.5,0,0,10.85,Nov-2004,10+ years,Consultant,A,MORTGAGE,w,5.32,Jul-2017,5000,1,9,0,0,0,0,0,0,moving,A1,36 months,0,173154,0,Source Verified
7247,0,0,1,FL,150000,Individual,24728,88.8,0,0,25.33,Sep-2004,1 year,Consultant,C,MORTGAGE,f,13.99,Feb-2019,28000,2,21,0,0,0,11480.23,0,0,debt_consolidation,C3,36 months,0,469841,0,Not Verified
7248,0,0,0,IL,160000,Individual,30759,49.2,0,0,10.5,Jan-2004,10+ years,Consultant,A,MORTGAGE,w,6.39,Apr-2018,25000,2,10,0,0,0,0,0,0,credit_card,A2,36 months,0,276835,0,Source Verified
7249,0,0,4,IL,100000,Individual,27605,69.1,1,0,36.55,Sep-1987,6 years,Consultant,D,MORTGAGE,f,18.99,Feb-2019,10000,4,16,0,0,0,0,0,0,other,D4,36 months,0,441676,0,Source Verified
7250,0,0,7,CA,235000,Individual,39915,80.4,0,0,15.62,Sep-1990,2 years,Consultant,B,MORTGAGE,w,11.44,Feb-2019,40000,2,15,0,0,0,27285.14,0,0,debt_consolidation,B4,60 months,0,598727,0,Verified
7251,0,0,1,CA,120000,Individual,4100,123.6,0,0,20.4,Dec-1996,2 years,Consultant,D,RENT,w,16.29,Aug-2018,24000,0,12,0,0,0,0,0,0,debt_consolidation,D2,60 months,0,45096,29.37,Verified
7252,0,0,4,CA,245000,Individual,10006,95.7,0,0,19.88,Feb-2003,2 years,Consultant,F,RENT,f,28.69,Feb-2019,16000,0,15,0,0,0,0,1,1,other,F1,60 months,13641,150085,0,Verified
7253,0,0,3,CA,100000,Individual,86457,97.9,1,0,10.24,Mar-2004,< 1 year,Consultant,B,MORTGAGE,f,10.99,Dec-2018,10000,1,5,0,1,0,0,0,0,debt_consolidation,B3,36 months,0,432285,0,Source Verified
7254,0,0,2,NY,93600,Individual,40370,72.9,2,0,6.04,Oct-1999,< 1 year,Consultant,C,RENT,f,14.99,Jan-2018,13825,1,8,0,2,0,0,0,0,credit_card,C5,36 months,0,322961,0,Verified
7255,0,0,1,TX,144000,Individual,6276,102.4,0,0,17.52,Feb-1997,1 year,Consultant,D,MORTGAGE,w,19.47,Feb-2019,35000,3,8,0,0,0,0,0,0,debt_consolidation,D5,36 months,0,50207,0,Verified
7256,0,0,6,TX,107000,Individual,21172,39.5,0,0,7.37,Jan-2002,< 1 year,Consultant,A,MORTGAGE,w,5.32,Feb-2019,10000,3,13,0,0,0,598.23,0,0,debt_consolidation,A1,36 months,0,275233,0,Not Verified
7257,0,0,4,TX,125000,Individual,23753,96,0,0,22.64,May-1991,1 year,Consultant,D,MORTGAGE,f,16.59,Jun-2016,28000,5,16,0,0,0,0,0,0,debt_consolidation,D1,60 months,0,356299,0,Source Verified
7258,0,0,3,PA,47000,Individual,2777,7,0,0,14.65,Aug-2003,10+ years,Consultant,A,OWN,w,6.24,Nov-2018,15000,1,9,0,0,0,0,0,0,home_improvement,A2,36 months,0,24996,0,Not Verified
7259,0,0,1,GA,78500,Individual,6613,99.5,0,0,22.89,Aug-1994,3 years,Consultant,C,MORTGAGE,w,14.65,Jan-2019,29500,0,8,0,0,0,0,0,0,debt_consolidation,C5,60 months,0,52905,0,Source Verified
7260,0,0,4,KY,107850,Individual,5398,34.9,0,0,15.31,Mar-2008,5 years,Consultant,A,RENT,w,5.32,Feb-2019,24000,0,10,0,0,0,11809.95,0,0,credit_card,A1,36 months,0,53979,0,Not Verified
7261,0,0,6,VA,72300,Individual,3357,22.5,0,0,22.79,Oct-2003,2 years,Consultant,A,RENT,w,8.19,May-2018,12500,1,24,0,0,0,0,0,0,debt_consolidation,A5,36 months,0,73844,0,Not Verified
7262,0,0,1,NJ,150000,Individual,45150,47.8,0,0,9.25,Jul-1992,10+ years,Consultant,A,MORTGAGE,w,7.69,Feb-2019,35000,2,9,0,0,0,0,0,0,debt_consolidation,A4,36 months,0,361198,0,Verified
7263,0,0,7,MD,75000,Individual,23173,20.6,0,0,19.18,Mar-2006,1 year,Consultant,A,MORTGAGE,w,7.49,Mar-2018,5000,4,12,0,0,0,0,0,0,home_improvement,A4,36 months,0,278079,0,Source Verified
7264,0,0,6,MD,130000,Individual,8720,40.6,1,0,11.31,Sep-2006,2 years,Consultant,A,RENT,w,7.99,Mar-2017,16000,1,18,0,1,0,4536.39,0,0,credit_card,A5,36 months,0,156954,0,Source Verified
7265,0,0,0,WA,108000,Individual,27127,26.1,0,0,19.74,Aug-1998,8 years,Consultant,A,MORTGAGE,w,5.32,Feb-2019,25000,2,12,0,0,0,0,0,0,debt_consolidation,A1,36 months,171,298401,0,Not Verified
7266,0,0,7,LA,320000,Individual,34175,65.3,0,0,19.49,Sep-2006,2 years,Consultant,D,MORTGAGE,w,17.09,Nov-2018,20000,3,11,0,0,0,0,0,0,debt_consolidation,D1,36 months,0,375928,0,Source Verified
7267,0,0,5,FL,70000,Joint App,7909,81.4,0,0,28.9,Sep-2013,< 1 year,Medical Technologist,D,RENT,w,21.45,Oct-2018,16000,0,12,0,0,0,0,0,0,credit_card,D5,60 months,0,94908,0,Not Verified
7268,0,0,4,OK,49500,Individual,1308,39.4,0,0,6.11,Apr-2002,10+ years,Management,B,RENT,w,8.39,Jul-2018,10000,1,6,0,0,0,0,0,0,debt_consolidation,B1,36 months,0,7846,0,Not Verified
7269,0,0,8,FL,60000,Individual,3238,70.6,0,0,13.64,May-2004,3 years,Management,E,RENT,w,19.19,May-2017,14825,2,9,0,0,0,0,2,1,debt_consolidation,E3,60 months,0,29145,0,Source Verified
7270,0,0,15,CA,80000,Individual,7605,74.5,0,0,25.65,Apr-1998,10+ years,Management,F,MORTGAGE,w,25.78,Mar-2018,15600,1,15,0,0,0,0,0,0,debt_consolidation,F5,60 months,0,114079,0,Verified
7271,0,0,2,CA,105000,Individual,24481,56.9,0,0,28.43,Sep-1988,10+ years,Management,C,MORTGAGE,w,12.74,Jan-2018,40000,3,21,0,0,0,0,0,0,credit_card,C1,60 months,0,489625,0,Verified
7272,0,0,6,OH,62000,Individual,11992,29.1,0,0,8.27,Mar-2004,10+ years,Management,A,MORTGAGE,w,7.89,Feb-2019,21000,4,13,0,0,0,10828.76,0,0,debt_consolidation,A5,60 months,0,155895,0,Verified
7273,0,0,7,TX,85000,Individual,3210,38.3,0,0,19.89,Sep-1999,10+ years,Management,A,MORTGAGE,w,6.24,Nov-2018,18000,0,20,0,0,0,0,0,0,debt_consolidation,A2,36 months,0,60995,0,Not Verified
7274,0,0,5,TX,30420,Individual,2966,28.1,0,0,33.85,Dec-2001,10+ years,Management,B,MORTGAGE,w,10.75,Feb-2019,12000,0,12,0,0,0,0,0,0,debt_consolidation,B4,36 months,0,29663,0,Verified
7275,0,0,3,PA,140000,Individual,986,5.2,0,0,1.01,May-2014,3 years,Management,B,OWN,w,10.41,Feb-2019,12000,0,4,0,0,0,0,0,0,debt_consolidation,B3,36 months,0,3944,0,Source Verified
7276,0,0,8,GA,92507,Individual,9282,44.5,0,0,32.89,May-1996,10+ years,Management,G,MORTGAGE,w,30.99,Feb-2019,28000,1,26,0,0,0,20332.39,0,0,debt_consolidation,G5,60 months,0,241326,0,Source Verified
7277,0,0,3,AL,105000,Individual,25784,29,2,0,6.12,Jan-1986,10+ years,Management,A,MORTGAGE,w,7.07,Jan-2019,32000,5,12,0,0,0,0,0,0,debt_consolidation,A2,36 months,82,309413,0,Source Verified
7278,0,0,7,HI,96000,Individual,98485,84.8,0,0,19.78,May-1993,10+ years,Management,C,MORTGAGE,w,13.99,Feb-2019,18000,2,7,0,0,0,6330.39,0,0,debt_consolidation,C3,36 months,0,689396,30.76,Source Verified
7279,0,0,3,NY,45888,Individual,3285,71,0,0,14.59,Mar-2000,10+ years,Porter,C,RENT,f,15.31,Jul-2018,5475,0,5,0,0,0,0,1,1,credit_card,C5,36 months,0,16427,0,Verified
7280,0,0,0,FL,28000,Individual,1454,41.1,0,0,6.6,Aug-2007,< 1 year,Security,A,RENT,w,7.07,Feb-2019,4500,0,3,0,0,0,2368.68,0,0,credit_card,A2,36 months,0,4362,0,Not Verified
7281,0,0,3,NY,52000,Individual,1003,15.3,0,0,8.7,Apr-1992,5 years,Security,C,RENT,w,12.88,Oct-2018,10400,0,15,0,0,0,0,0,0,debt_consolidation,C2,60 months,0,15047,0,Source Verified
7282,0,0,1,NY,40000,Individual,4286,94.4,0,0,14.34,Oct-2009,< 1 year,Security,B,RENT,f,12.99,Feb-2019,4000,0,4,0,0,0,0,0,0,credit_card,B5,36 months,0,17142,0,Not Verified
7283,0,0,7,TX,44000,Individual,5223,9.8,0,0,30.69,May-1978,2 years,Security,A,RENT,w,6.68,Feb-2019,6000,3,22,0,0,0,0,0,0,debt_consolidation,A3,36 months,1701,109678,0,Not Verified
7284,0,0,4,NJ,60000,Individual,20068,88,0,0,34.41,Oct-1993,2 years,Security,C,RENT,w,12.99,Feb-2019,5000,3,6,0,0,0,331.32,1,0,vacation,C2,36 months,0,120405,0,Source Verified
7285,0,0,3,CO,85000,Individual,1236,73.8,2,0,13.33,Oct-2002,1 year,Dental Hygienist,C,RENT,w,13.66,Feb-2019,10000,0,9,0,0,0,0,0,0,debt_consolidation,C3,36 months,0,11121,0,Source Verified
7286,0,0,4,FL,30000,Individual,3831,39,1,0,34.25,May-2011,4 years,Dental Hygienist,C,RENT,w,11.99,Jan-2019,10000,0,8,0,0,0,0,0,0,debt_consolidation,C1,36 months,0,30648,0,Not Verified
7287,0,0,6,CA,76000,Individual,4823,96.8,0,0,11.53,Apr-1998,10+ years,Dental Hygienist,D,RENT,f,16.99,Feb-2019,2400,0,6,0,0,0,0,1,1,medical,D1,36 months,0,28936,0,Verified
7288,0,0,4,PA,40000,Individual,5542,99.6,1,0,16.23,Mar-2000,< 1 year,Dental Hygienist,B,RENT,w,9.99,Aug-2018,10000,2,12,0,1,0,0,0,0,debt_consolidation,B3,36 months,0,66506,0,Source Verified
7289,0,0,3,GA,52000,Individual,12155,98.1,0,0,12.46,Jul-1989,10+ years,Dental Hygienist,F,MORTGAGE,w,24.08,Apr-2017,15500,4,13,0,0,0,0,0,0,debt_consolidation,F2,60 months,0,121550,0,Not Verified
7290,0,0,1,AL,28800,Individual,1160,61.7,0,0,17.29,Jul-1985,10+ years,Dental Hygienist,B,MORTGAGE,f,11.99,Oct-2017,10000,0,13,0,0,0,0,0,0,debt_consolidation,B3,36 months,0,10438,0,Not Verified
7291,0,0,3,FL,65000,Individual,56109,44.2,0,0,6.94,Apr-2004,4 years,Owner/Operator,C,MORTGAGE,w,13.33,Feb-2019,10000,1,5,0,0,0,4090.35,0,0,home_improvement,C3,60 months,607,280547,0,Not Verified
7292,0,0,3,NY,95000,Individual,3476,56.5,0,0,2.45,Sep-2006,5 years,Assistant Project Manager,C,RENT,w,12.74,Mar-2017,10000,1,3,0,0,0,0,0,0,debt_consolidation,C1,36 months,0,10428,0,Not Verified
7293,0,0,10,TX,54000,Individual,4851,84.3,0,0,22.73,May-2002,7 years,Field Nurse,B,RENT,w,11.49,Feb-2019,10000,1,13,0,0,0,2831,2,0,credit_card,B5,36 months,5066,63067,0,Source Verified
7294,0,0,0,CA,37000,Individual,35292,21.4,0,0,1.91,Sep-2004,10+ years,Welder,A,MORTGAGE,w,6.08,Feb-2019,10000,2,4,0,0,0,6546.98,0,0,debt_consolidation,A2,36 months,0,141166,15.23,Verified
7295,0,0,4,TN,52000,Individual,12776,38.8,1,0,27.53,Feb-2005,10+ years,Welder,D,MORTGAGE,w,16.55,Feb-2018,12925,2,12,0,1,0,0,1,0,other,D2,36 months,0,153312,68.7,Verified
7296,0,0,5,GA,60000,Individual,6442,64.5,0,0,24.18,Sep-2007,10+ years,Welder,B,MORTGAGE,w,9.43,Feb-2019,15000,0,9,0,0,0,11247.86,0,0,credit_card,B1,36 months,0,57976,0,Verified
7297,0,0,3,IN,44000,Individual,1621,9.7,0,0,8.48,Mar-2013,2 years,Welder,C,RENT,w,13.99,Feb-2019,10000,0,5,0,0,0,4100.04,0,0,debt_consolidation,C3,36 months,0,8103,0,Source Verified
7298,0,0,5,WA,150000,Individual,19533,29.8,0,0,5.9,May-2006,10+ years,Welder,B,MORTGAGE,w,9.44,Feb-2018,35000,1,9,0,0,0,0,0,0,debt_consolidation,B1,60 months,0,175798,0,Source Verified
7299,0,0,4,IN,77000,Individual,3805,12.1,0,0,20.23,Jun-2002,10+ years,Membership Manager,A,OWN,w,7.35,Sep-2018,5300,0,10,0,0,0,0,0,0,debt_consolidation,A4,36 months,0,38045,0,Source Verified
7300,0,0,5,NY,180000,Individual,2779,33.4,0,0,10.83,Mar-1991,8 years,Account executive,A,RENT,w,5.32,Feb-2019,7200,0,22,0,0,0,1908.92,1,1,debt_consolidation,A1,36 months,0,61143,0,Not Verified
7301,0,0,1,IL,105000,Individual,9229,96.7,0,0,24.41,Nov-1998,< 1 year,Communications Manager,D,MORTGAGE,w,17.99,Feb-2019,23000,2,24,0,0,0,0,0,0,credit_card,D2,60 months,0,212263,0,Source Verified
7302,0,0,1,NY,85000,Individual,7078,69.6,0,0,15.36,May-2001,5 years,Communications Manager,B,RENT,w,10.49,Feb-2019,10075,0,10,0,0,0,4006.8,0,0,debt_consolidation,B2,36 months,0,63700,0,Source Verified
7303,0,0,4,TX,85000,Individual,8513,62.7,0,0,10.97,Feb-2002,9 years,Communications Manager,B,MORTGAGE,w,8.24,Feb-2019,12000,2,20,0,0,0,3984.88,0,0,debt_consolidation,B1,36 months,0,161739,0,Not Verified
7304,0,0,6,WI,140000,Individual,32159,86.4,0,0,19.78,Oct-1994,10+ years,Client Service Manager,D,MORTGAGE,w,19.99,Feb-2019,24000,2,12,0,0,0,0,0,0,debt_consolidation,D4,60 months,0,385907,31.79,Verified
7305,0,0,1,WI,25000,Individual,2792,44.2,0,0,32.07,Jan-2002,4 years,production,C,RENT,f,13.98,May-2018,1500,0,10,0,0,0,0,0,0,credit_card,C3,36 months,0,27917,0,Not Verified
